product_name,brand,country,claim_text,claim_type,x_category,touchpoint,relevancy,product_category,product_subcategory
Toner G,Brand B,Germany,9 out of 10 women agree,imagery,emotion,TVC,0.39,Skincare,Toner
Toner G,Brand B,Germany,No parabens,imagery,science/formulation/ingredient/packaging,Digital,0.45,Skincare,Toner
Toner G,Brand B,Germany,Sustainable packaging,imagery,science/formulation/ingredient/packaging,Digital,0.67,Skincare,Toner
Toner G,Brand B,Germany,Fast-absorbing texture,comparative/superiority,clinical/instrumental,POS,0.64,Skincare,Toner
Toner G,Brand B,Germany,Visible glow immediately,imagery,science/formulation/ingredient/packaging,PACK,0.66,Skincare,Toner
Toner G,Brand B,Germany,Dermatologist recommended formula,comparative/superiority,science/formulation/ingredient/packaging,POS,0.35,Skincare,Toner
Cream H,Brand A,Germany,Tested on sensitive skin,statement,local relevance/safety/sustainability,POS,0.8,Skincare,Cream
Cream H,Brand A,Germany,Dermatologist recommended formula,statement,science/formulation/ingredient/packaging,PACK,0.66,Skincare,Cream
Cream H,Brand A,Germany,Deep hydration effect,statement,local relevance/safety/sustainability,Digital,0.56,Skincare,Cream
Cream H,Brand A,Germany,Fast-absorbing texture,statement,local relevance/safety/sustainability,PACK,0.45,Skincare,Cream
Cream H,Brand A,Germany,Clinically proven results,statement,shares/sales/R&R/endorsement,Digital,0.75,Skincare,Cream
Cream H,Brand A,Germany,Tested on sensitive skin,statement,consumer perception,TVC,0.55,Skincare,Cream
Cream H,Brand A,Germany,Boosts skin barrier,statement,shares/sales/R&R/endorsement,PACK,0.93,Skincare,Cream
Cream H,Brand A,Germany,Visible results in 7 days,statement,sensory,Digital,0.49,Skincare,Cream
Cream H,Brand A,Germany,Trusted by professionals,statement,science/formulation/ingredient/packaging,Digital,0.36,Skincare,Cream
Cream H,Brand A,Germany,Boosts skin barrier,statement,science/formulation/ingredient/packaging,POS,0.83,Skincare,Cream
Cream H,Brand A,Germany,Sustainable packaging,comparative/superiority,emotion,PACK,0.87,Skincare,Cream
Cream H,Brand A,Germany,Oil-free formula,imagery,consumer perception,Digital,0.69,Skincare,Cream
Cream H,Brand A,Germany,Boosts skin barrier,imagery,clinical/instrumental,PACK,0.56,Skincare,Cream
Cream H,Brand A,Germany,Fragrance-free and gentle,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.32,Skincare,Cream
Cream H,Brand A,Germany,Trusted by professionals,comparative/superiority,science/formulation/ingredient/packaging,POS,0.38,Skincare,Cream
Cream H,Brand A,Germany,Eco-friendly packaging,imagery,sensory,POS,0.53,Skincare,Cream
Cream H,Brand A,Germany,Reduces pore appearance,imagery,sensory,TVC,0.53,Skincare,Cream
Cream H,Brand A,Germany,Non-comedogenic,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.45,Skincare,Cream
Cream H,Brand A,Germany,Clinically proven results,imagery,science/formulation/ingredient/packaging,Digital,0.79,Skincare,Cream
Cream H,Brand A,Germany,Glowing skin all day,comparative/superiority,shares/sales/R&R/endorsement,PACK,0.45,Skincare,Cream
Cream H,Brand A,Germany,Deep hydration effect,imagery,science/formulation/ingredient/packaging,TVC,0.91,Skincare,Cream
Cream H,Brand A,Germany,Eco-friendly packaging,comparative/superiority,sensory,TVC,0.55,Skincare,Cream
Cream H,Brand A,Germany,Tested on sensitive skin,imagery,science/formulation/ingredient/packaging,POS,0.83,Skincare,Cream
Cream H,Brand A,Germany,Deep hydration effect,comparative/superiority,sensory,Digital,0.75,Skincare,Cream
Cream H,Brand A,Germany,Visible results in 7 days,comparative/superiority,clinical/instrumental,PACK,0.51,Skincare,Cream
Essence I,Brand D,Germany,Innovative delivery system,statement,science/formulation/ingredient/packaging,Digital,0.83,Skincare,Essence
Essence I,Brand D,Germany,No parabens,statement,local relevance/safety/sustainability,PACK,0.95,Skincare,Essence
Essence I,Brand D,Germany,Improves skin elasticity,statement,consumer perception,Digital,0.76,Skincare,Essence
Essence I,Brand D,Germany,Reduces pore appearance,statement,science/formulation/ingredient/packaging,POS,0.42,Skincare,Essence
Essence I,Brand D,Germany,Visible glow immediately,statement,science/formulation/ingredient/packaging,POS,0.36,Skincare,Essence
Essence I,Brand D,Germany,Instant soothing,statement,science/formulation/ingredient/packaging,PACK,0.55,Skincare,Essence
Essence I,Brand D,Germany,Oil-free formula,statement,sensory,PACK,0.33,Skincare,Essence
Essence I,Brand D,Germany,Eco-friendly packaging,statement,science/formulation/ingredient/packaging,POS,0.81,Skincare,Essence
Essence I,Brand D,Germany,Reduces pore appearance,statement,science/formulation/ingredient/packaging,PACK,0.72,Skincare,Essence
Essence I,Brand D,Germany,Oil-free formula,statement,science/formulation/ingredient/packaging,TVC,0.4,Skincare,Essence
Essence I,Brand D,Germany,More hydration than leading brand,comparative/superiority,consumer perception,PACK,0.49,Skincare,Essence
Essence I,Brand D,Germany,Innovative delivery system,imagery,local relevance/safety/sustainability,POS,0.6,Skincare,Essence
Essence I,Brand D,Germany,Proven with clinical trial,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.38,Skincare,Essence
Essence I,Brand D,Germany,Pro formula,comparative/superiority,shares/sales/R&R/endorsement,TVC,0.8,Skincare,Essence
Essence I,Brand D,Germany,Allergy tested,comparative/superiority,emotion,POS,0.56,Skincare,Essence
Essence I,Brand D,Germany,Boosts skin barrier,imagery,science/formulation/ingredient/packaging,PACK,0.59,Skincare,Essence
Essence I,Brand D,Germany,Reduces pore appearance,comparative/superiority,emotion,TVC,0.76,Skincare,Essence
Essence I,Brand D,Germany,Innovative delivery system,imagery,shares/sales/R&R/endorsement,PACK,0.53,Skincare,Essence
Essence I,Brand D,Germany,Pro formula,imagery,local relevance/safety/sustainability,POS,0.4,Skincare,Essence
Essence I,Brand D,Germany,Improves skin elasticity,comparative/superiority,consumer perception,PACK,0.41,Skincare,Essence
Essence I,Brand D,Germany,Non-comedogenic,comparative/superiority,science/formulation/ingredient/packaging,TVC,0.46,Skincare,Essence
Essence I,Brand D,Germany,More hydration than leading brand,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.78,Skincare,Essence
Essence I,Brand D,Germany,Fragrance-free and gentle,comparative/superiority,science/formulation/ingredient/packaging,POS,0.45,Skincare,Essence
Essence I,Brand D,Germany,Non-comedogenic,imagery,science/formulation/ingredient/packaging,TVC,0.5,Skincare,Essence
Essence I,Brand D,Germany,Sustainable packaging,imagery,shares/sales/R&R/endorsement,TVC,0.36,Skincare,Essence
Cream J,Brand D,Germany,Proven with clinical trial,statement,local relevance/safety/sustainability,TVC,0.76,Skincare,Cream
Cream J,Brand D,Germany,Recommended by dermatologists,statement,local relevance/safety/sustainability,Digital,0.65,Skincare,Cream
Cream J,Brand D,Germany,Allergy tested,statement,science/formulation/ingredient/packaging,Digital,0.44,Skincare,Cream
Cream J,Brand D,Germany,Visible results in 7 days,statement,science/formulation/ingredient/packaging,PACK,0.69,Skincare,Cream
Cream J,Brand D,Germany,Clinically proven results,statement,emotion,TVC,0.49,Skincare,Cream
Cream J,Brand D,Germany,Eco-friendly packaging,statement,emotion,TVC,0.47,Skincare,Cream
Cream J,Brand D,Germany,No parabens,statement,clinical/instrumental,TVC,0.82,Skincare,Cream
Cream J,Brand D,Germany,Improves skin elasticity,statement,emotion,POS,0.3,Skincare,Cream
Cream J,Brand D,Germany,Improves skin elasticity,statement,shares/sales/R&R/endorsement,PACK,0.61,Skincare,Cream
Cream J,Brand D,Germany,Non-comedogenic,statement,clinical/instrumental,PACK,0.6,Skincare,Cream
Cream J,Brand D,Germany,Reduces fine lines,imagery,sensory,PACK,0.82,Skincare,Cream
Cream J,Brand D,Germany,Non-comedogenic,comparative/superiority,local relevance/safety/sustainability,POS,0.43,Skincare,Cream
Cream J,Brand D,Germany,Clinically proven results,imagery,local relevance/safety/sustainability,TVC,0.61,Skincare,Cream
Cream J,Brand D,Germany,Oil-free formula,imagery,shares/sales/R&R/endorsement,POS,0.92,Skincare,Cream
Cream J,Brand D,Germany,Clinically proven results,imagery,emotion,PACK,0.8,Skincare,Cream
Cream J,Brand D,Germany,Improves skin elasticity,imagery,science/formulation/ingredient/packaging,Digital,0.43,Skincare,Cream
Cream J,Brand D,Germany,Deep hydration effect,comparative/superiority,shares/sales/R&R/endorsement,TVC,0.51,Skincare,Cream
Cream J,Brand D,Germany,Reduces pore appearance,imagery,local relevance/safety/sustainability,TVC,0.99,Skincare,Cream
Cream J,Brand D,Germany,Eco-friendly packaging,comparative/superiority,local relevance/safety/sustainability,POS,0.33,Skincare,Cream
Cream J,Brand D,Germany,Pro formula,comparative/superiority,consumer perception,TVC,0.59,Skincare,Cream
Cream J,Brand D,Germany,Fragrance-free and gentle,imagery,local relevance/safety/sustainability,PACK,0.82,Skincare,Cream
Cream J,Brand D,Germany,Clinically proven results,comparative/superiority,clinical/instrumental,TVC,0.46,Skincare,Cream
Cream J,Brand D,Germany,More hydration than leading brand,comparative/superiority,shares/sales/R&R/endorsement,POS,0.46,Skincare,Cream
Cream J,Brand D,Germany,Visible results in 7 days,comparative/superiority,consumer perception,Digital,0.33,Skincare,Cream
Cream J,Brand D,Germany,9 out of 10 women agree,comparative/superiority,shares/sales/R&R/endorsement,TVC,0.67,Skincare,Cream
Cream J,Brand D,Germany,Innovative delivery system,imagery,clinical/instrumental,Digital,0.59,Skincare,Cream
Cream J,Brand D,Germany,Smooth skin after 1 week,comparative/superiority,emotion,POS,0.69,Skincare,Cream
Cream J,Brand D,Germany,Reduces fine lines,comparative/superiority,science/formulation/ingredient/packaging,POS,0.7,Skincare,Cream
Cream J,Brand D,Germany,Oil-free formula,comparative/superiority,consumer perception,POS,0.34,Skincare,Cream
Lotion A,Brand C,Brazil,More hydration than leading brand,statement,clinical/instrumental,POS,0.84,Skincare,Lotion
Lotion A,Brand C,Brazil,Reduces pore appearance,statement,science/formulation/ingredient/packaging,TVC,0.46,Skincare,Lotion
Lotion A,Brand C,Brazil,Boosts skin barrier,statement,consumer perception,Digital,0.85,Skincare,Lotion
Lotion A,Brand C,Brazil,Improves skin elasticity,statement,science/formulation/ingredient/packaging,TVC,0.68,Skincare,Lotion
Lotion A,Brand C,Brazil,Tested on sensitive skin,statement,sensory,TVC,0.65,Skincare,Lotion
Lotion A,Brand C,Brazil,Clinically proven results,statement,local relevance/safety/sustainability,PACK,0.53,Skincare,Lotion
Lotion A,Brand C,Brazil,Allergy tested,statement,emotion,PACK,0.68,Skincare,Lotion
Lotion A,Brand C,Brazil,Proven with clinical trial,statement,local relevance/safety/sustainability,TVC,0.73,Skincare,Lotion
Lotion A,Brand C,Brazil,No parabens,statement,shares/sales/R&R/endorsement,PACK,0.68,Skincare,Lotion
Lotion A,Brand C,Brazil,Instant soothing,statement,science/formulation/ingredient/packaging,POS,0.6,Skincare,Lotion
Lotion A,Brand C,Brazil,Clinically proven results,comparative/superiority,sensory,Digital,0.7,Skincare,Lotion
Lotion A,Brand C,Brazil,Pro formula,comparative/superiority,science/formulation/ingredient/packaging,POS,0.37,Skincare,Lotion
Lotion A,Brand C,Brazil,Innovative delivery system,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.96,Skincare,Lotion
Lotion A,Brand C,Brazil,More hydration than leading brand,imagery,science/formulation/ingredient/packaging,TVC,0.83,Skincare,Lotion
Lotion A,Brand C,Brazil,Visible results in 7 days,comparative/superiority,clinical/instrumental,TVC,0.65,Skincare,Lotion
Lotion A,Brand C,Brazil,More hydration than leading brand,imagery,science/formulation/ingredient/packaging,PACK,0.52,Skincare,Lotion
Lotion A,Brand C,Brazil,No parabens,imagery,science/formulation/ingredient/packaging,Digital,0.42,Skincare,Lotion
Lotion A,Brand C,Brazil,Fast-absorbing texture,comparative/superiority,local relevance/safety/sustainability,Digital,0.58,Skincare,Lotion
Lotion A,Brand C,Brazil,Trusted by professionals,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.73,Skincare,Lotion
Lotion A,Brand C,Brazil,Oil-free formula,imagery,emotion,TVC,0.83,Skincare,Lotion
Lotion A,Brand C,Brazil,No parabens,comparative/superiority,local relevance/safety/sustainability,TVC,0.87,Skincare,Lotion
Lotion A,Brand C,Brazil,Fragrance-free and gentle,imagery,clinical/instrumental,PACK,0.98,Skincare,Lotion
Lotion A,Brand C,Brazil,Glowing skin all day,imagery,shares/sales/R&R/endorsement,TVC,0.97,Skincare,Lotion
Lotion A,Brand C,Brazil,Reduces pore appearance,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.42,Skincare,Lotion
Lotion A,Brand C,Brazil,Dermatologist recommended formula,imagery,local relevance/safety/sustainability,TVC,0.86,Skincare,Lotion
Lotion A,Brand C,Brazil,Visible glow immediately,comparative/superiority,sensory,TVC,0.36,Skincare,Lotion
Lotion A,Brand C,Brazil,Allergy tested,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.64,Skincare,Lotion
Lotion A,Brand C,Brazil,Boosts skin barrier,imagery,emotion,TVC,0.6,Skincare,Lotion
Lotion A,Brand C,Brazil,Eco-friendly packaging,imagery,science/formulation/ingredient/packaging,POS,0.37,Skincare,Lotion
Lotion B,Brand C,Brazil,Proven with clinical trial,statement,science/formulation/ingredient/packaging,Digital,0.73,Skincare,Lotion
Lotion B,Brand C,Brazil,Reduces fine lines,statement,science/formulation/ingredient/packaging,Digital,0.81,Skincare,Lotion
Lotion B,Brand C,Brazil,Smooth skin after 1 week,statement,consumer perception,TVC,0.88,Skincare,Lotion
Lotion B,Brand C,Brazil,Tested on sensitive skin,statement,science/formulation/ingredient/packaging,PACK,0.45,Skincare,Lotion
Lotion B,Brand C,Brazil,Sustainable packaging,statement,science/formulation/ingredient/packaging,PACK,0.86,Skincare,Lotion
Lotion B,Brand C,Brazil,Boosts skin barrier,statement,consumer perception,TVC,0.73,Skincare,Lotion
Lotion B,Brand C,Brazil,Dermatologist recommended formula,statement,science/formulation/ingredient/packaging,PACK,0.91,Skincare,Lotion
Lotion B,Brand C,Brazil,Visible results in 7 days,statement,clinical/instrumental,TVC,0.61,Skincare,Lotion
Lotion B,Brand C,Brazil,Deep hydration effect,statement,shares/sales/R&R/endorsement,Digital,0.83,Skincare,Lotion
Lotion B,Brand C,Brazil,Reduces fine lines,statement,science/formulation/ingredient/packaging,POS,0.79,Skincare,Lotion
Lotion B,Brand C,Brazil,Proven with clinical trial,imagery,science/formulation/ingredient/packaging,Digital,0.75,Skincare,Lotion
Lotion B,Brand C,Brazil,98% natural ingredients,imagery,science/formulation/ingredient/packaging,PACK,0.81,Skincare,Lotion
Lotion B,Brand C,Brazil,Instant soothing,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.94,Skincare,Lotion
Lotion B,Brand C,Brazil,Tested on sensitive skin,imagery,local relevance/safety/sustainability,PACK,0.93,Skincare,Lotion
Lotion B,Brand C,Brazil,More hydration than leading brand,comparative/superiority,shares/sales/R&R/endorsement,PACK,0.54,Skincare,Lotion
Lotion B,Brand C,Brazil,Trusted by professionals,imagery,science/formulation/ingredient/packaging,TVC,0.99,Skincare,Lotion
Lotion B,Brand C,Brazil,Allergy tested,imagery,sensory,TVC,0.91,Skincare,Lotion
Lotion B,Brand C,Brazil,Instant soothing,imagery,sensory,TVC,0.42,Skincare,Lotion
Lotion B,Brand C,Brazil,No parabens,imagery,science/formulation/ingredient/packaging,POS,0.38,Skincare,Lotion
Lotion B,Brand C,Brazil,Fragrance-free and gentle,imagery,local relevance/safety/sustainability,POS,0.66,Skincare,Lotion
Lotion B,Brand C,Brazil,Dermatologist recommended formula,comparative/superiority,science/formulation/ingredient/packaging,TVC,0.73,Skincare,Lotion
Lotion B,Brand C,Brazil,Improves skin elasticity,imagery,clinical/instrumental,PACK,0.55,Skincare,Lotion
Lotion B,Brand C,Brazil,Instant soothing,imagery,clinical/instrumental,PACK,0.69,Skincare,Lotion
Lotion B,Brand C,Brazil,Visible glow immediately,comparative/superiority,science/formulation/ingredient/packaging,POS,0.56,Skincare,Lotion
Lotion B,Brand C,Brazil,Glowing skin all day,imagery,clinical/instrumental,Digital,0.33,Skincare,Lotion
Lotion B,Brand C,Brazil,More hydration than leading brand,comparative/superiority,shares/sales/R&R/endorsement,TVC,0.72,Skincare,Lotion
Lotion B,Brand C,Brazil,Smooth skin after 1 week,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.85,Skincare,Lotion
Toner C,Brand A,Brazil,Fast-absorbing texture,statement,clinical/instrumental,POS,0.98,Skincare,Toner
Toner C,Brand A,Brazil,Visible results in 7 days,statement,emotion,TVC,0.76,Skincare,Toner
Toner C,Brand A,Brazil,Glowing skin all day,statement,science/formulation/ingredient/packaging,TVC,0.46,Skincare,Toner
Toner C,Brand A,Brazil,Visible glow immediately,statement,clinical/instrumental,POS,0.88,Skincare,Toner
Toner C,Brand A,Brazil,Clinically proven results,statement,sensory,TVC,0.94,Skincare,Toner
Toner C,Brand A,Brazil,Non-comedogenic,statement,science/formulation/ingredient/packaging,TVC,0.38,Skincare,Toner
Toner C,Brand A,Brazil,Trusted by professionals,statement,local relevance/safety/sustainability,POS,0.78,Skincare,Toner
Toner C,Brand A,Brazil,Deep hydration effect,statement,science/formulation/ingredient/packaging,PACK,0.99,Skincare,Toner
Toner C,Brand A,Brazil,Trusted by professionals,statement,science/formulation/ingredient/packaging,Digital,0.74,Skincare,Toner
Toner C,Brand A,Brazil,Eco-friendly packaging,statement,emotion,POS,0.39,Skincare,Toner
Toner C,Brand A,Brazil,Eco-friendly packaging,imagery,sensory,Digital,0.4,Skincare,Toner
Toner C,Brand A,Brazil,Recommended by dermatologists,imagery,emotion,POS,0.47,Skincare,Toner
Toner C,Brand A,Brazil,98% natural ingredients,comparative/superiority,consumer perception,PACK,0.73,Skincare,Toner
Toner C,Brand A,Brazil,Eco-friendly packaging,imagery,sensory,PACK,0.56,Skincare,Toner
Toner C,Brand A,Brazil,Allergy tested,comparative/superiority,emotion,PACK,0.87,Skincare,Toner
Toner C,Brand A,Brazil,Tested on sensitive skin,imagery,science/formulation/ingredient/packaging,TVC,0.98,Skincare,Toner
Toner C,Brand A,Brazil,98% natural ingredients,comparative/superiority,shares/sales/R&R/endorsement,POS,0.39,Skincare,Toner
Toner C,Brand A,Brazil,More hydration than leading brand,imagery,science/formulation/ingredient/packaging,POS,0.82,Skincare,Toner
Toner C,Brand A,Brazil,Deep hydration effect,comparative/superiority,sensory,TVC,0.64,Skincare,Toner
Toner C,Brand A,Brazil,Dermatologist recommended formula,imagery,science/formulation/ingredient/packaging,TVC,0.72,Skincare,Toner
Toner C,Brand A,Brazil,Clinically proven results,comparative/superiority,shares/sales/R&R/endorsement,TVC,0.87,Skincare,Toner
Toner C,Brand A,Brazil,Visible results in 7 days,comparative/superiority,clinical/instrumental,POS,0.32,Skincare,Toner
Toner C,Brand A,Brazil,Smooth skin after 1 week,comparative/superiority,consumer perception,PACK,0.35,Skincare,Toner
Toner C,Brand A,Brazil,9 out of 10 women agree,imagery,science/formulation/ingredient/packaging,Digital,0.5,Skincare,Toner
Toner C,Brand A,Brazil,Fast-absorbing texture,comparative/superiority,consumer perception,TVC,0.41,Skincare,Toner
Toner C,Brand A,Brazil,Smooth skin after 1 week,comparative/superiority,consumer perception,Digital,0.7,Skincare,Toner
Toner C,Brand A,Brazil,Eco-friendly packaging,imagery,shares/sales/R&R/endorsement,Digital,0.83,Skincare,Toner
Toner C,Brand A,Brazil,Visible glow immediately,comparative/superiority,emotion,Digital,0.8,Skincare,Toner
Toner C,Brand A,Brazil,Clinically proven results,imagery,clinical/instrumental,Digital,0.39,Skincare,Toner
Toner C,Brand A,Brazil,Clinically proven results,imagery,sensory,TVC,0.86,Skincare,Toner
Lotion D,Brand C,Brazil,9 out of 10 women agree,statement,shares/sales/R&R/endorsement,POS,0.57,Skincare,Lotion
Lotion D,Brand C,Brazil,Reduces fine lines,statement,science/formulation/ingredient/packaging,TVC,0.68,Skincare,Lotion
Lotion D,Brand C,Brazil,Non-comedogenic,statement,consumer perception,TVC,0.4,Skincare,Lotion
Lotion D,Brand C,Brazil,Sustainable packaging,statement,emotion,POS,0.78,Skincare,Lotion
Lotion D,Brand C,Brazil,Glowing skin all day,statement,sensory,Digital,0.83,Skincare,Lotion
Lotion D,Brand C,Brazil,Dermatologist recommended formula,statement,sensory,Digital,0.32,Skincare,Lotion
Lotion D,Brand C,Brazil,Non-comedogenic,statement,local relevance/safety/sustainability,POS,0.97,Skincare,Lotion
Lotion D,Brand C,Brazil,No parabens,statement,science/formulation/ingredient/packaging,POS,0.35,Skincare,Lotion
Lotion D,Brand C,Brazil,Fast-absorbing texture,statement,consumer perception,Digital,0.62,Skincare,Lotion
Lotion D,Brand C,Brazil,Oil-free formula,statement,local relevance/safety/sustainability,Digital,0.57,Skincare,Lotion
Lotion D,Brand C,Brazil,98% natural ingredients,imagery,science/formulation/ingredient/packaging,PACK,0.66,Skincare,Lotion
Lotion D,Brand C,Brazil,Recommended by dermatologists,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.93,Skincare,Lotion
Lotion D,Brand C,Brazil,Proven with clinical trial,comparative/superiority,sensory,Digital,0.44,Skincare,Lotion
Lotion D,Brand C,Brazil,Reduces fine lines,imagery,clinical/instrumental,Digital,0.94,Skincare,Lotion
Lotion D,Brand C,Brazil,Dermatologist recommended formula,imagery,science/formulation/ingredient/packaging,POS,0.86,Skincare,Lotion
Lotion D,Brand C,Brazil,Allergy tested,imagery,science/formulation/ingredient/packaging,TVC,0.92,Skincare,Lotion
Lotion D,Brand C,Brazil,Sustainable packaging,imagery,science/formulation/ingredient/packaging,POS,0.71,Skincare,Lotion
Lotion D,Brand C,Brazil,No parabens,imagery,science/formulation/ingredient/packaging,Digital,0.88,Skincare,Lotion
Lotion D,Brand C,Brazil,Glowing skin all day,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.35,Skincare,Lotion
Lotion D,Brand C,Brazil,9 out of 10 women agree,imagery,emotion,PACK,0.6,Skincare,Lotion
Lotion D,Brand C,Brazil,Tested on sensitive skin,imagery,emotion,TVC,0.32,Skincare,Lotion
Lotion D,Brand C,Brazil,Instant soothing,imagery,shares/sales/R&R/endorsement,TVC,0.75,Skincare,Lotion
Lotion D,Brand C,Brazil,Fragrance-free and gentle,imagery,science/formulation/ingredient/packaging,PACK,0.57,Skincare,Lotion
Lotion D,Brand C,Brazil,Innovative delivery system,imagery,science/formulation/ingredient/packaging,POS,0.31,Skincare,Lotion
Lotion D,Brand C,Brazil,Instant soothing,imagery,science/formulation/ingredient/packaging,POS,0.64,Skincare,Lotion
Lotion D,Brand C,Brazil,Reduces fine lines,comparative/superiority,sensory,PACK,0.33,Skincare,Lotion
Lotion D,Brand C,Brazil,More hydration than leading brand,imagery,consumer perception,TVC,0.35,Skincare,Lotion
Lotion D,Brand C,Brazil,98% natural ingredients,imagery,emotion,PACK,0.88,Skincare,Lotion
Lotion D,Brand C,Brazil,Allergy tested,comparative/superiority,local relevance/safety/sustainability,Digital,0.38,Skincare,Lotion
Serum E,Brand D,Brazil,Pro formula,statement,science/formulation/ingredient/packaging,POS,0.65,Skincare,Serum
Serum E,Brand D,Brazil,Trusted by professionals,statement,science/formulation/ingredient/packaging,PACK,0.65,Skincare,Serum
Serum E,Brand D,Brazil,Trusted by professionals,statement,science/formulation/ingredient/packaging,POS,0.44,Skincare,Serum
Serum E,Brand D,Brazil,Trusted by professionals,statement,local relevance/safety/sustainability,TVC,0.95,Skincare,Serum
Serum E,Brand D,Brazil,More hydration than leading brand,statement,science/formulation/ingredient/packaging,Digital,0.39,Skincare,Serum
Serum E,Brand D,Brazil,Reduces fine lines,statement,science/formulation/ingredient/packaging,POS,0.61,Skincare,Serum
Serum E,Brand D,Brazil,Eco-friendly packaging,statement,science/formulation/ingredient/packaging,Digital,0.46,Skincare,Serum
Serum E,Brand D,Brazil,Oil-free formula,statement,science/formulation/ingredient/packaging,Digital,0.88,Skincare,Serum
Serum E,Brand D,Brazil,Trusted by professionals,statement,clinical/instrumental,POS,0.53,Skincare,Serum
Serum E,Brand D,Brazil,Smooth skin after 1 week,statement,science/formulation/ingredient/packaging,TVC,0.84,Skincare,Serum
Serum E,Brand D,Brazil,Dermatologist recommended formula,imagery,science/formulation/ingredient/packaging,Digital,0.48,Skincare,Serum
Serum E,Brand D,Brazil,Non-comedogenic,comparative/superiority,shares/sales/R&R/endorsement,POS,0.64,Skincare,Serum
Serum E,Brand D,Brazil,9 out of 10 women agree,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.93,Skincare,Serum
Serum E,Brand D,Brazil,Deep hydration effect,imagery,clinical/instrumental,POS,0.62,Skincare,Serum
Serum E,Brand D,Brazil,Non-comedogenic,comparative/superiority,sensory,Digital,0.62,Skincare,Serum
Serum E,Brand D,Brazil,Sustainable packaging,imagery,local relevance/safety/sustainability,POS,0.64,Skincare,Serum
Serum E,Brand D,Brazil,Fragrance-free and gentle,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.32,Skincare,Serum
Serum E,Brand D,Brazil,Eco-friendly packaging,imagery,shares/sales/R&R/endorsement,Digital,0.55,Skincare,Serum
Serum E,Brand D,Brazil,Sustainable packaging,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.51,Skincare,Serum
Serum E,Brand D,Brazil,9 out of 10 women agree,imagery,sensory,Digital,0.49,Skincare,Serum
Serum E,Brand D,Brazil,Instant soothing,imagery,consumer perception,TVC,0.93,Skincare,Serum
Serum E,Brand D,Brazil,9 out of 10 women agree,comparative/superiority,emotion,Digital,0.84,Skincare,Serum
Serum E,Brand D,Brazil,Deep hydration effect,comparative/superiority,consumer perception,POS,0.75,Skincare,Serum
Serum E,Brand D,Brazil,Non-comedogenic,comparative/superiority,local relevance/safety/sustainability,POS,0.77,Skincare,Serum
Serum E,Brand D,Brazil,Pro formula,imagery,shares/sales/R&R/endorsement,Digital,0.84,Skincare,Serum
Serum E,Brand D,Brazil,98% natural ingredients,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.67,Skincare,Serum
Lotion F,Brand C,Brazil,98% natural ingredients,statement,consumer perception,POS,0.67,Skincare,Lotion
Lotion F,Brand C,Brazil,Instant soothing,statement,emotion,POS,0.32,Skincare,Lotion
Lotion F,Brand C,Brazil,Glowing skin all day,statement,science/formulation/ingredient/packaging,PACK,0.36,Skincare,Lotion
Lotion F,Brand C,Brazil,Fast-absorbing texture,statement,clinical/instrumental,PACK,0.88,Skincare,Lotion
Lotion F,Brand C,Brazil,Glowing skin all day,statement,science/formulation/ingredient/packaging,TVC,0.39,Skincare,Lotion
Lotion F,Brand C,Brazil,Dermatologist recommended formula,statement,science/formulation/ingredient/packaging,TVC,0.41,Skincare,Lotion
Lotion F,Brand C,Brazil,Visible results in 7 days,statement,local relevance/safety/sustainability,PACK,0.94,Skincare,Lotion
Lotion F,Brand C,Brazil,Oil-free formula,statement,shares/sales/R&R/endorsement,Digital,0.69,Skincare,Lotion
Lotion F,Brand C,Brazil,Oil-free formula,statement,science/formulation/ingredient/packaging,Digital,0.57,Skincare,Lotion
Lotion F,Brand C,Brazil,Non-comedogenic,statement,science/formulation/ingredient/packaging,POS,0.55,Skincare,Lotion
Lotion F,Brand C,Brazil,Innovative delivery system,imagery,science/formulation/ingredient/packaging,PACK,0.76,Skincare,Lotion
Lotion F,Brand C,Brazil,Innovative delivery system,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.51,Skincare,Lotion
Lotion F,Brand C,Brazil,Visible results in 7 days,comparative/superiority,clinical/instrumental,TVC,0.88,Skincare,Lotion
Lotion F,Brand C,Brazil,Proven with clinical trial,comparative/superiority,sensory,POS,0.49,Skincare,Lotion
Lotion F,Brand C,Brazil,Oil-free formula,comparative/superiority,shares/sales/R&R/endorsement,Digital,0.4,Skincare,Lotion
